id,price,neighborhood,borough,accommodates,bathrooms,bedrooms,beds,review_scores_rating,number_of_reviews,listing_url
38481108,150,Upper West Side,Manhattan,2,1,1,1,4.74,38,https://www.airbnb.com/rooms/38481108
38481169,NA,Long Island City,Queens,2,NA,1,NA,4.11,9,https://www.airbnb.com/rooms/38481169
38483199,300,Williamsburg,Brooklyn,2,1,1,1,4.96,71,https://www.airbnb.com/rooms/38483199
38485346,NA,Bushwick,Brooklyn,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/38485346
38486378,636,Financial District,Manhattan,8,3,3,4,4.47,32,https://www.airbnb.com/rooms/38486378
38494298,120,East New York,Brooklyn,2,1,1,2,4.82,153,https://www.airbnb.com/rooms/38494298
38496782,69,Canarsie,Brooklyn,6,1,2,3,4.69,254,https://www.airbnb.com/rooms/38496782
38497561,NA,Bushwick,Brooklyn,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/38497561
38498915,NA,Fort Greene,Brooklyn,2,NA,NA,NA,4.87,30,https://www.airbnb.com/rooms/38498915
38510238,NA,Washington Heights,Manhattan,2,NA,1,NA,5,1,https://www.airbnb.com/rooms/38510238
38511282,NA,Flatbush,Brooklyn,2,NA,NA,NA,5,47,https://www.airbnb.com/rooms/38511282
38513011,140,Bedford-Stuyvesant,Brooklyn,2,1,1,1,5,5,https://www.airbnb.com/rooms/38513011
38515796,200,Roosevelt Island,Manhattan,3,1,1,1,4.82,17,https://www.airbnb.com/rooms/38515796
38519757,65,Concourse Village,Bronx,1,1,1,1,4.83,35,https://www.airbnb.com/rooms/38519757
38521231,63,Bushwick,Brooklyn,1,1,1,1,4.97,31,https://www.airbnb.com/rooms/38521231
38521947,NA,Bedford-Stuyvesant,Brooklyn,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/38521947
38522188,85,Flushing,Queens,2,2,1,1,4.91,23,https://www.airbnb.com/rooms/38522188
38522224,88,Rosedale,Queens,2,1,1,1,5,56,https://www.airbnb.com/rooms/38522224
38522305,NA,East Harlem,Manhattan,2,NA,NA,NA,4.72,46,https://www.airbnb.com/rooms/38522305
38526362,NA,East Elmhurst,Queens,6,1,2,2,4.72,61,https://www.airbnb.com/rooms/38526362
38526734,NA,Long Island City,Queens,4,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/38526734
38529246,818,Theater District,Manhattan,6,1.5,2,2,4.78,196,https://www.airbnb.com/rooms/38529246
38535656,59,Bedford-Stuyvesant,Brooklyn,1,2,1,1,4.67,6,https://www.airbnb.com/rooms/38535656
38538837,NA,East Harlem,Manhattan,1,NA,NA,NA,5,2,https://www.airbnb.com/rooms/38538837
38539813,NA,Bedford-Stuyvesant,Brooklyn,2,NA,NA,NA,4.91,11,https://www.airbnb.com/rooms/38539813
38541050,NA,Bushwick,Brooklyn,2,NA,NA,NA,5,2,https://www.airbnb.com/rooms/38541050
38542488,115,Upper East Side,Manhattan,2,1,0,1,5,6,https://www.airbnb.com/rooms/38542488
38544065,NA,Hell's Kitchen,Manhattan,2,NA,NA,NA,5,1,https://www.airbnb.com/rooms/38544065
38546708,203,Upper East Side,Manhattan,2,1,1,1,4.91,11,https://www.airbnb.com/rooms/38546708
38547165,203,Upper East Side,Manhattan,2,1,1,1,4.8,10,https://www.airbnb.com/rooms/38547165
38551651,NA,Prospect-Lefferts Gardens,Brooklyn,3,NA,2,NA,5,1,https://www.airbnb.com/rooms/38551651
38553463,260,Upper East Side,Manhattan,4,1,2,2,4.92,12,https://www.airbnb.com/rooms/38553463
38558695,NA,East Harlem,Manhattan,2,NA,NA,NA,4.69,32,https://www.airbnb.com/rooms/38558695
38559180,180,Upper West Side,Manhattan,2,1,0,1,4.6,30,https://www.airbnb.com/rooms/38559180
38571450,250,Park Slope,Brooklyn,4,2,1,1,5,8,https://www.airbnb.com/rooms/38571450
38573589,65,Longwood,Bronx,1,2,1,2,4.91,23,https://www.airbnb.com/rooms/38573589
38575019,114,East Village,Manhattan,2,1,2,2,4.83,6,https://www.airbnb.com/rooms/38575019
38575482,179,Upper East Side,Manhattan,2,1,0,1,5,4,https://www.airbnb.com/rooms/38575482
38582198,NA,Bushwick,Brooklyn,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/38582198
38584270,260,Upper East Side,Manhattan,4,1,2,2,4.62,13,https://www.airbnb.com/rooms/38584270
38584439,239,Upper East Side,Manhattan,4,1,2,2,4.78,9,https://www.airbnb.com/rooms/38584439
38584735,NA,Bedford-Stuyvesant,Brooklyn,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/38584735
38585874,NA,Flushing,Queens,1,NA,NA,NA,4.89,28,https://www.airbnb.com/rooms/38585874
38598735,NA,Financial District,Manhattan,2,NA,NA,NA,5,2,https://www.airbnb.com/rooms/38598735
38599141,NA,Financial District,Manhattan,1,NA,NA,NA,5,1,https://www.airbnb.com/rooms/38599141
38600017,70,Harlem,Manhattan,4,1,1,1,4.44,16,https://www.airbnb.com/rooms/38600017
38603451,120,Upper East Side,Manhattan,2,1,1,1,4.83,6,https://www.airbnb.com/rooms/38603451
38609434,120,East Flatbush,Brooklyn,1,1,1,1,5,1,https://www.airbnb.com/rooms/38609434
38617525,60,Flushing,Queens,1,1.5,1,1,3.83,12,https://www.airbnb.com/rooms/38617525
38617814,195,Bedford-Stuyvesant,Brooklyn,4,1,2,2,4.84,77,https://www.airbnb.com/rooms/38617814
38619451,35,Flushing,Queens,1,1,1,1,4.86,14,https://www.airbnb.com/rooms/38619451
38623036,75,Wakefield,Bronx,2,1,0,2,4.91,183,https://www.airbnb.com/rooms/38623036
38624089,NA,Sunset Park,Brooklyn,6,NA,2,NA,4.78,18,https://www.airbnb.com/rooms/38624089
38624335,248,Upper East Side,Manhattan,2,1,1,2,4.91,11,https://www.airbnb.com/rooms/38624335
38624428,300,Upper East Side,Manhattan,4,1,2,2,4.86,7,https://www.airbnb.com/rooms/38624428
38624439,269,Upper East Side,Manhattan,4,1,2,2,4.88,8,https://www.airbnb.com/rooms/38624439
38624918,NA,Gowanus,Brooklyn,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/38624918
38624988,325,Upper East Side,Manhattan,4,1,2,2,5,7,https://www.airbnb.com/rooms/38624988
38625166,224,Upper East Side,Manhattan,2,1,1,1,4.9,10,https://www.airbnb.com/rooms/38625166
38625308,179,Upper East Side,Manhattan,2,1,1,1,5,5,https://www.airbnb.com/rooms/38625308
38626886,NA,Kingsbridge,Bronx,2,NA,NA,NA,4.64,14,https://www.airbnb.com/rooms/38626886
38626897,NA,East Village,Manhattan,3,NA,1,NA,5,6,https://www.airbnb.com/rooms/38626897
38645543,NA,Gravesend,Brooklyn,2,NA,NA,NA,4.5,6,https://www.airbnb.com/rooms/38645543
38645666,85,Arrochar,Staten Island,2,1,1,1,4.59,27,https://www.airbnb.com/rooms/38645666
38645667,NA,Inwood,Manhattan,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/38645667
38645987,NA,Bedford-Stuyvesant,Brooklyn,1,NA,NA,NA,4.74,39,https://www.airbnb.com/rooms/38645987
38646409,59,East Elmhurst,Queens,4,1,1,2,4.77,148,https://www.airbnb.com/rooms/38646409
38664426,189,East New York,Brooklyn,2,1.5,1,1,5,3,https://www.airbnb.com/rooms/38664426
38670210,359,Upper East Side,Manhattan,4,2,2,2,4.44,9,https://www.airbnb.com/rooms/38670210
38674685,653,Financial District,Manhattan,6,2,2,3,4.5,517,https://www.airbnb.com/rooms/38674685
38694732,NA,Crown Heights,Brooklyn,2,NA,NA,NA,5,5,https://www.airbnb.com/rooms/38694732
38695193,NA,Two Bridges,Manhattan,3,NA,NA,NA,5,2,https://www.airbnb.com/rooms/38695193
38697036,190,Carroll Gardens,Brooklyn,2,1,1,2,4.94,104,https://www.airbnb.com/rooms/38697036
38698551,NA,Midtown,Manhattan,4,NA,NA,NA,4.2,15,https://www.airbnb.com/rooms/38698551
38702827,NA,Chelsea,Manhattan,1,NA,NA,NA,4,3,https://www.airbnb.com/rooms/38702827
38703384,NA,Chelsea,Manhattan,1,NA,NA,NA,4.38,8,https://www.airbnb.com/rooms/38703384
38703932,NA,Chelsea,Manhattan,1,NA,NA,NA,4.2,5,https://www.airbnb.com/rooms/38703932
38704688,150,Lower East Side,Manhattan,2,1,1,2,NA,0,https://www.airbnb.com/rooms/38704688
38705874,NA,Bedford-Stuyvesant,Brooklyn,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/38705874
38707413,86,Crown Heights,Brooklyn,2,1,1,1,NA,0,https://www.airbnb.com/rooms/38707413
38720591,NA,Williamsburg,Brooklyn,4,NA,1,NA,4,2,https://www.airbnb.com/rooms/38720591
38723597,NA,Woodhaven,Queens,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/38723597
38723925,NA,Williamsburg,Brooklyn,3,NA,1,NA,4.71,7,https://www.airbnb.com/rooms/38723925
38724583,NA,Flushing,Queens,1,NA,NA,NA,4.21,14,https://www.airbnb.com/rooms/38724583
38725189,159,West Brighton,Staten Island,6,1,2,5,4.91,93,https://www.airbnb.com/rooms/38725189
38725893,NA,Washington Heights,Manhattan,1,NA,NA,NA,4.14,7,https://www.airbnb.com/rooms/38725893
38728728,180,Sunset Park,Brooklyn,2,1,1,1,4.89,37,https://www.airbnb.com/rooms/38728728
38747830,NA,Midtown,Manhattan,3,NA,NA,NA,5,8,https://www.airbnb.com/rooms/38747830
38749353,NA,Williamsburg,Brooklyn,2,NA,NA,NA,5,3,https://www.airbnb.com/rooms/38749353
38752368,NA,Williamsburg,Brooklyn,3,NA,1,NA,4.76,34,https://www.airbnb.com/rooms/38752368
38756007,NA,Bushwick,Brooklyn,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/38756007
38776007,829,Upper West Side,Manhattan,10,4,5,5,4.96,24,https://www.airbnb.com/rooms/38776007
38776786,NA,Whitestone,Queens,4,NA,1,NA,5,1,https://www.airbnb.com/rooms/38776786
38778121,58,Soundview,Bronx,1,1,1,1,5,4,https://www.airbnb.com/rooms/38778121
38779756,NA,Canarsie,Brooklyn,5,NA,2,NA,5,2,https://www.airbnb.com/rooms/38779756
38780110,52,Fresh Meadows,Queens,1,2,1,1,5,12,https://www.airbnb.com/rooms/38780110
38794460,NA,Maspeth,Queens,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/38794460
38795690,NA,Lower East Side,Manhattan,4,NA,1,NA,NA,0,https://www.airbnb.com/rooms/38795690
38797417,NA,East Flatbush,Brooklyn,2,NA,NA,NA,5,1,https://www.airbnb.com/rooms/38797417
38799098,NA,Claremont Village,Bronx,1,NA,NA,NA,4.5,10,https://www.airbnb.com/rooms/38799098
38802035,42,East Harlem,Manhattan,1,1,1,1,4.77,26,https://www.airbnb.com/rooms/38802035
38811858,300,East Flatbush,Brooklyn,2,1,1,2,NA,0,https://www.airbnb.com/rooms/38811858
38812729,158,Canarsie,Brooklyn,2,1,2,2,4.95,80,https://www.airbnb.com/rooms/38812729
38816761,NA,Vinegar Hill,Brooklyn,2,NA,1,NA,4.91,11,https://www.airbnb.com/rooms/38816761
38817916,336,Park Slope,Brooklyn,2,1,0,1,4.98,203,https://www.airbnb.com/rooms/38817916
38822413,NA,Midtown,Manhattan,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/38822413
38825111,NA,Harlem,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/38825111
38826956,53,Bay Ridge,Brooklyn,2,2,4,1,4.95,143,https://www.airbnb.com/rooms/38826956
38827616,53,Bay Ridge,Brooklyn,1,2,1,1,4.96,162,https://www.airbnb.com/rooms/38827616
38831666,336,Upper East Side,Manhattan,2,1,1,1,NA,0,https://www.airbnb.com/rooms/38831666
38836825,NA,Gravesend,Brooklyn,6,NA,2,NA,4.5,2,https://www.airbnb.com/rooms/38836825
38837553,NA,Bushwick,Brooklyn,1,NA,NA,NA,5,1,https://www.airbnb.com/rooms/38837553
38839113,NA,Upper East Side,Manhattan,4,NA,1,NA,5,2,https://www.airbnb.com/rooms/38839113
38839819,86,Washington Heights,Manhattan,2,1,1,1,4.86,56,https://www.airbnb.com/rooms/38839819
38846563,120,Chelsea,Manhattan,2,1,0,1,4.23,13,https://www.airbnb.com/rooms/38846563
38849102,425,Chelsea,Manhattan,2,2,2,2,4.97,175,https://www.airbnb.com/rooms/38849102
38850758,379,Midtown,Manhattan,4,1,1,2,4.88,16,https://www.airbnb.com/rooms/38850758
38853605,NA,Mount Hope,Bronx,1,NA,NA,NA,5,2,https://www.airbnb.com/rooms/38853605
38866096,60,West Brighton,Staten Island,2,1,1,1,4.73,22,https://www.airbnb.com/rooms/38866096
38866268,143,Bedford-Stuyvesant,Brooklyn,2,1,1,2,4.77,84,https://www.airbnb.com/rooms/38866268
38871574,60,West Brighton,Staten Island,2,1,1,2,4.67,3,https://www.airbnb.com/rooms/38871574
38871661,70,Morris Park,Bronx,2,1,1,1,4.96,84,https://www.airbnb.com/rooms/38871661
38875424,163,Upper East Side,Manhattan,3,1,1,2,4.89,18,https://www.airbnb.com/rooms/38875424
38877730,450,East Village,Manhattan,8,1,4,4,4.69,183,https://www.airbnb.com/rooms/38877730
38879859,70,Morris Park,Bronx,2,1,1,1,4.97,65,https://www.airbnb.com/rooms/38879859
38880744,50,Washington Heights,Manhattan,2,1,1,1,NA,0,https://www.airbnb.com/rooms/38880744
38888708,NA,Williamsburg,Brooklyn,2,NA,NA,NA,5,2,https://www.airbnb.com/rooms/38888708
38889455,NA,Williamsburg,Brooklyn,2,NA,NA,NA,4,2,https://www.airbnb.com/rooms/38889455
38902678,194,Washington Heights,Manhattan,6,1,2,2,4.83,58,https://www.airbnb.com/rooms/38902678
38905319,NA,Bedford-Stuyvesant,Brooklyn,2,NA,1,NA,4.73,78,https://www.airbnb.com/rooms/38905319
38906145,NA,Bedford-Stuyvesant,Brooklyn,2,NA,1,NA,4.8,56,https://www.airbnb.com/rooms/38906145
38906302,NA,Bedford-Stuyvesant,Brooklyn,2,NA,1,NA,4.71,52,https://www.airbnb.com/rooms/38906302
38908280,NA,Williamsburg,Brooklyn,2,NA,1,NA,4.94,47,https://www.airbnb.com/rooms/38908280
38908592,250,Hell's Kitchen,Manhattan,2,1,2,2,4.73,11,https://www.airbnb.com/rooms/38908592
38908757,NA,Midtown,Manhattan,2,NA,NA,NA,4.6,5,https://www.airbnb.com/rooms/38908757
38909805,67,Bushwick,Brooklyn,2,1,1,1,NA,0,https://www.airbnb.com/rooms/38909805
38910508,235,Hell's Kitchen,Manhattan,2,1,2,2,5,11,https://www.airbnb.com/rooms/38910508
38923034,64,Bedford-Stuyvesant,Brooklyn,2,2,1,1,4.67,45,https://www.airbnb.com/rooms/38923034
38923807,37,Bedford-Stuyvesant,Brooklyn,3,2,1,3,4.6,5,https://www.airbnb.com/rooms/38923807
38924473,200,Downtown Brooklyn,Brooklyn,2,1,1,1,NA,0,https://www.airbnb.com/rooms/38924473
38926445,NA,Bushwick,Brooklyn,2,NA,NA,NA,4.75,4,https://www.airbnb.com/rooms/38926445
38930954,140,Park Slope,Brooklyn,4,1,1,2,5,65,https://www.airbnb.com/rooms/38930954
38931289,NA,Bushwick,Brooklyn,2,NA,NA,NA,5,4,https://www.airbnb.com/rooms/38931289
38932995,46,Crown Heights,Brooklyn,2,2,1,1,4,1,https://www.airbnb.com/rooms/38932995
38933636,60,Bushwick,Brooklyn,2,1,1,1,5,3,https://www.airbnb.com/rooms/38933636
38935166,NA,Long Island City,Queens,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/38935166
38947926,70,Mariners Harbor,Staten Island,2,1,1,2,4.31,39,https://www.airbnb.com/rooms/38947926
38954037,50,Washington Heights,Manhattan,1,1,1,1,5,12,https://www.airbnb.com/rooms/38954037
38955140,NA,Washington Heights,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/38955140
38956629,375,Midtown,Manhattan,2,1,1,1,5,1,https://www.airbnb.com/rooms/38956629
38956772,423,Midtown,Manhattan,2,1,1,2,5,2,https://www.airbnb.com/rooms/38956772
38956793,447,Murray Hill,Manhattan,2,1,1,1,NA,0,https://www.airbnb.com/rooms/38956793
38956813,559,Midtown,Manhattan,2,1,1,2,NA,0,https://www.airbnb.com/rooms/38956813
38956835,535,Murray Hill,Manhattan,2,1,1,1,NA,0,https://www.airbnb.com/rooms/38956835
38956889,NA,Murray Hill,Manhattan,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/38956889
38956942,NA,Murray Hill,Manhattan,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/38956942
38956986,NA,Murray Hill,Manhattan,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/38956986
38957054,NA,Murray Hill,Manhattan,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/38957054
38975498,160,Upper East Side,Manhattan,1,1,0,0,4.93,14,https://www.airbnb.com/rooms/38975498
38977877,NA,Crown Heights,Brooklyn,1,NA,1,NA,4.62,34,https://www.airbnb.com/rooms/38977877
38978229,230,Chelsea,Manhattan,2,1,1,1,4.94,18,https://www.airbnb.com/rooms/38978229
38978429,200,Greenwich Village,Manhattan,2,1,0,2,4.88,8,https://www.airbnb.com/rooms/38978429
38980221,189,Bedford-Stuyvesant,Brooklyn,4,1,1,2,4.96,209,https://www.airbnb.com/rooms/38980221
38982533,NA,East Harlem,Manhattan,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/38982533
38983890,170,Bedford-Stuyvesant,Brooklyn,6,2,2,3,4.95,105,https://www.airbnb.com/rooms/38983890
38984304,NA,Jackson Heights,Queens,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/38984304
38996102,129,Bushwick,Brooklyn,2,1,1,1,4.76,79,https://www.airbnb.com/rooms/38996102
38998867,NA,Murray Hill,Manhattan,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/38998867
38999822,NA,Woodside,Queens,2,NA,NA,NA,5,4,https://www.airbnb.com/rooms/38999822
39001725,NA,Flatbush,Brooklyn,2,NA,NA,NA,4.99,70,https://www.airbnb.com/rooms/39001725
39003811,NA,Hell's Kitchen,Manhattan,3,NA,2,NA,4.81,16,https://www.airbnb.com/rooms/39003811
39004732,NA,Hell's Kitchen,Manhattan,5,NA,1,NA,NA,0,https://www.airbnb.com/rooms/39004732
39005390,200,Bedford-Stuyvesant,Brooklyn,2,1,1,1,5,5,https://www.airbnb.com/rooms/39005390
39016717,115,Crown Heights,Brooklyn,2,1,0,1,NA,0,https://www.airbnb.com/rooms/39016717
39022484,NA,West Village,Manhattan,2,NA,1,NA,4.8,5,https://www.airbnb.com/rooms/39022484
39022754,NA,Bedford-Stuyvesant,Brooklyn,2,NA,NA,NA,5,13,https://www.airbnb.com/rooms/39022754
39023096,NA,West Village,Manhattan,2,NA,1,NA,4,4,https://www.airbnb.com/rooms/39023096
39023376,NA,West Village,Manhattan,4,NA,1,NA,4.83,12,https://www.airbnb.com/rooms/39023376
39023600,NA,West Village,Manhattan,2,NA,1,NA,5,5,https://www.airbnb.com/rooms/39023600
39024243,NA,West Village,Manhattan,2,NA,1,NA,4.6,5,https://www.airbnb.com/rooms/39024243
39024603,NA,Bushwick,Brooklyn,2,NA,NA,NA,4.25,12,https://www.airbnb.com/rooms/39024603
39024731,NA,West Village,Manhattan,2,NA,1,NA,5,4,https://www.airbnb.com/rooms/39024731
39024944,NA,West Village,Manhattan,2,NA,1,NA,4.43,7,https://www.airbnb.com/rooms/39024944
39025632,NA,Williamsburg,Brooklyn,2,NA,NA,NA,4.13,8,https://www.airbnb.com/rooms/39025632
39028036,NA,Red Hook,Brooklyn,2,NA,NA,NA,5,2,https://www.airbnb.com/rooms/39028036
39029793,NA,West Village,Manhattan,2,NA,1,NA,5,5,https://www.airbnb.com/rooms/39029793
39031849,109,East Harlem,Manhattan,2,1,1,1,4.98,243,https://www.airbnb.com/rooms/39031849
39033318,NA,Crown Heights,Brooklyn,11,NA,4,NA,4.54,72,https://www.airbnb.com/rooms/39033318
39034248,291,St. Albans,Queens,4,1,2,2,4.79,34,https://www.airbnb.com/rooms/39034248
39034756,NA,Bushwick,Brooklyn,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39034756
39035186,NA,Lower East Side,Manhattan,2,NA,1,NA,5,1,https://www.airbnb.com/rooms/39035186
39035532,NA,Bedford-Stuyvesant,Brooklyn,2,NA,NA,NA,5,12,https://www.airbnb.com/rooms/39035532
39036887,300,SoHo,Manhattan,1,1,1,1,4.75,4,https://www.airbnb.com/rooms/39036887
39037383,300,Woodhaven,Queens,2,1,1,1,5,2,https://www.airbnb.com/rooms/39037383
39053850,169,Midwood,Brooklyn,2,1,1,1,4.92,12,https://www.airbnb.com/rooms/39053850
39053981,NA,Greenwich Village,Manhattan,3,NA,1,NA,5,9,https://www.airbnb.com/rooms/39053981
39058347,NA,Bushwick,Brooklyn,2,NA,1,NA,5,2,https://www.airbnb.com/rooms/39058347
39059690,NA,Washington Heights,Manhattan,4,NA,1,NA,4.64,14,https://www.airbnb.com/rooms/39059690
39059931,595,Upper East Side,Manhattan,4,2,2,3,5,2,https://www.airbnb.com/rooms/39059931
39063314,NA,Midtown,Manhattan,1,NA,NA,NA,5,2,https://www.airbnb.com/rooms/39063314
39066657,NA,Crown Heights,Brooklyn,4,NA,2,NA,4.3,10,https://www.airbnb.com/rooms/39066657
39072592,250,Boerum Hill,Brooklyn,6,1,2,3,4.94,127,https://www.airbnb.com/rooms/39072592
39074638,220,Bedford-Stuyvesant,Brooklyn,4,1,2,3,4.93,134,https://www.airbnb.com/rooms/39074638
39075477,NA,Williamsburg,Brooklyn,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39075477
39081829,132,Ridgewood,Queens,4,1,1,2,5,6,https://www.airbnb.com/rooms/39081829
39083120,850,Randall Manor,Staten Island,16,4,8,13,NA,0,https://www.airbnb.com/rooms/39083120
39083245,361,Upper East Side,Manhattan,6,1,3,3,4.8,10,https://www.airbnb.com/rooms/39083245
39087293,50,Laurelton,Queens,1,1,1,1,5,2,https://www.airbnb.com/rooms/39087293
39090973,NA,Jackson Heights,Queens,1,NA,NA,NA,4.86,7,https://www.airbnb.com/rooms/39090973
39091454,NA,Upper West Side,Manhattan,2,NA,NA,NA,5,5,https://www.airbnb.com/rooms/39091454
39113138,59,Mount Hope,Bronx,2,2,1,1,4.97,35,https://www.airbnb.com/rooms/39113138
39114171,55,Maspeth,Queens,2,4.5,1,1,4.83,6,https://www.airbnb.com/rooms/39114171
39117708,NA,Bushwick,Brooklyn,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39117708
39123850,64,Bay Ridge,Brooklyn,1,2,1,1,4.97,33,https://www.airbnb.com/rooms/39123850
39125813,118,Prince's Bay,Staten Island,3,1,1,3,5,3,https://www.airbnb.com/rooms/39125813
39126741,63,East New York,Brooklyn,2,1,1,1,5,1,https://www.airbnb.com/rooms/39126741
39128021,196,Upper East Side,Manhattan,3,1,1,1,4.5,4,https://www.airbnb.com/rooms/39128021
39131261,NA,Bushwick,Brooklyn,2,NA,NA,NA,5,1,https://www.airbnb.com/rooms/39131261
39136879,NA,Bushwick,Brooklyn,2,NA,1,NA,4.5,2,https://www.airbnb.com/rooms/39136879
39149013,230,Bedford-Stuyvesant,Brooklyn,7,1,2,4,4.43,80,https://www.airbnb.com/rooms/39149013
39150564,NA,Upper East Side,Manhattan,6,NA,3,NA,NA,0,https://www.airbnb.com/rooms/39150564
39153457,250,Upper West Side,Manhattan,2,3,1,1,5,6,https://www.airbnb.com/rooms/39153457
39157606,NA,Harlem,Manhattan,2,NA,NA,NA,4.91,11,https://www.airbnb.com/rooms/39157606
39169415,313,Williamsburg,Brooklyn,2,2,2,2,4.89,118,https://www.airbnb.com/rooms/39169415
39173096,NA,Howard Beach,Queens,3,NA,NA,NA,5,1,https://www.airbnb.com/rooms/39173096
39174672,NA,Ridgewood,Queens,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39174672
39176524,219,Flatbush,Brooklyn,3,1,1,1,5,9,https://www.airbnb.com/rooms/39176524
39176548,250,South Slope,Brooklyn,5,1,2,3,4.84,25,https://www.airbnb.com/rooms/39176548
39177041,346,Far Rockaway,Queens,6,4,4,6,3.8,5,https://www.airbnb.com/rooms/39177041
39179129,NA,Brighton Beach,Brooklyn,5,NA,2,NA,5,2,https://www.airbnb.com/rooms/39179129
39180803,NA,Arrochar,Staten Island,2,NA,NA,NA,5,1,https://www.airbnb.com/rooms/39180803
39189765,110,Morningside Heights,Manhattan,2,1,0,2,1,1,https://www.airbnb.com/rooms/39189765
39191142,NA,Upper East Side,Manhattan,4,NA,2,NA,NA,0,https://www.airbnb.com/rooms/39191142
39193812,250,Harlem,Manhattan,2,1,2,2,4.89,9,https://www.airbnb.com/rooms/39193812
39194327,135,Bedford-Stuyvesant,Brooklyn,2,1,0,1,4.8,5,https://www.airbnb.com/rooms/39194327
39195247,NA,Hell's Kitchen,Manhattan,2,NA,1,NA,5,4,https://www.airbnb.com/rooms/39195247
39196417,193,Upper East Side,Manhattan,3,1,1,1,3,1,https://www.airbnb.com/rooms/39196417
39197716,NA,Williamsburg,Brooklyn,2,NA,NA,NA,4.67,3,https://www.airbnb.com/rooms/39197716
39198133,NA,Fort Greene,Brooklyn,4,NA,2,NA,5,2,https://www.airbnb.com/rooms/39198133
39199781,75,Chinatown,Manhattan,2,1,1,1,4.91,74,https://www.airbnb.com/rooms/39199781
39199816,348,Crown Heights,Brooklyn,2,2,2,2,4.99,136,https://www.airbnb.com/rooms/39199816
39201527,NA,Bushwick,Brooklyn,3,NA,1,NA,5,2,https://www.airbnb.com/rooms/39201527
39204077,NA,Jamaica,Queens,3,NA,1,NA,4.89,57,https://www.airbnb.com/rooms/39204077
39211315,NA,SoHo,Manhattan,2,NA,1,NA,4.75,4,https://www.airbnb.com/rooms/39211315
39215776,NA,Windsor Terrace,Brooklyn,4,NA,2,NA,4.83,6,https://www.airbnb.com/rooms/39215776
39229191,225,Throgs Neck,Bronx,8,2.5,3,4,4.93,14,https://www.airbnb.com/rooms/39229191
39244920,NA,Bedford-Stuyvesant,Brooklyn,4,NA,2,NA,4.5,4,https://www.airbnb.com/rooms/39244920
39246597,NA,Hell's Kitchen,Manhattan,12,NA,6,NA,4.73,15,https://www.airbnb.com/rooms/39246597
39247437,NA,Flushing,Queens,2,NA,NA,NA,5,4,https://www.airbnb.com/rooms/39247437
39249334,NA,Clinton Hill,Brooklyn,3,NA,NA,NA,4.29,7,https://www.airbnb.com/rooms/39249334
39251023,NA,Fordham,Bronx,3,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39251023
39252056,NA,Financial District,Manhattan,2,NA,NA,NA,5,2,https://www.airbnb.com/rooms/39252056
39252851,NA,Williamsburg,Brooklyn,2,NA,1,NA,5,3,https://www.airbnb.com/rooms/39252851
39253388,80,Clinton Hill,Brooklyn,2,1,1,1,4.74,188,https://www.airbnb.com/rooms/39253388
39256285,NA,Bronxdale,Bronx,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39256285
39269487,92,Sheepshead Bay,Brooklyn,1,1,0,1,NA,0,https://www.airbnb.com/rooms/39269487
39270581,NA,Williamsburg,Brooklyn,2,NA,NA,NA,4.83,12,https://www.airbnb.com/rooms/39270581
39272481,NA,Mariners Harbor,Staten Island,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39272481
39273168,NA,Crown Heights,Brooklyn,2,NA,NA,NA,4.94,16,https://www.airbnb.com/rooms/39273168
39277490,NA,Harlem,Manhattan,5,NA,1,NA,4.5,6,https://www.airbnb.com/rooms/39277490
39280356,120,Far Rockaway,Queens,4,2,2,5,4.43,7,https://www.airbnb.com/rooms/39280356
